"B14007_001E","B14007_001M","B14007_002E","B14007_002M","B14007_003E","B14007_003M","B14007_004E","B14007_004M","B14007_005E","B14007_005M","B14007_006E","B14007_006M","B14007_007E","B14007_007M","B14007_008E","B14007_008M","B14007_009E","B14007_009M","B14007_010E","B14007_010M","B14007_011E","B14007_011M","B14007_012E","B14007_012M","B14007_013E","B14007_013M","B14007_014E","B14007_014M","B14007_015E","B14007_015M","B14007_016E","B14007_016M","B14007_017E","B14007_017M","B14007_018E","B14007_018M","B14007_019E","B14007_019M","GEO_ID","NAME"
"1145","272","224","186","14","23","0","13","0","13","0","13","0","13","0","13","0","13","0","13","16","27","0","13","20","32","0","13","0","13","20","33","6","20","148","169","921","217","1500000US245101307006","Block Group 6, Census Tract 1307, Baltimore city, Maryland"
"501","152","123","64","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","33","46","0","13","0","13","6","18","44","52","40","48","378","157","1500000US245101308031","Block Group 1, Census Tract 1308.03, Baltimore city, Maryland"
"959","260","238","108","0","13","0","13","22","22","0","13","0","13","28","26","24","24","0","13","0","13","13","18","0","13","0","13","0","13","0","13","69","51","82","71","721","222","1500000US245101308032","Block Group 2, Census Tract 1308.03, Baltimore city, Maryland"
"708","204","113","74","0","13","22","32","0","13","22","32","0","13","0","13","12","18","12","20","0","13","0","13","21","31","0","13","0","13","0","13","17","27","7","10","595","179","1500000US245101308033","Block Group 3, Census Tract 1308.03, Baltimore city, Maryland"
"842","158","145","71","16","22","6","9","0","13","15","22","0","13","13","14","14","23","0","13","19","24","17","19","0","13","12","13","4","6","0","13","11","12","18","22","697","129","1500000US245101308041","Block Group 1, Census Tract 1308.04, Baltimore city, Maryland"
"881","141","120","59","0","13","0","13","0","13","0","13","0","13","1","3","8","14","4","6","0","13","7","11","0","13","0","13","7","11","8","11","33","22","52","46","761","137","1500000US245101308042","Block Group 2, Census Tract 1308.04, Baltimore city, Maryland"
"1112","191","158","88","6","9","0","13","6","9","0","13","7","11","7","10","31","34","0","13","9","13","6","9","8","12","23","33","0","13","0","13","55","38","0","13","954","170","1500000US245101308051","Block Group 1, Census Tract 1308.05, Baltimore city, Maryland"
"1562","293","248","106","11","11","6","9","30","26","3","6","3","6","22","21","14","23","5","8","5","8","37","38","9","12","5","6","0","13","0","13","48","62","50","33","1314","246","1500000US245101308061","Block Group 1, Census Tract 1308.06, Baltimore city, Maryland"
"953","259","358","118","17","20","12","18","5","10","0","13","0","13","0","13","0","13","12","18","0","13","0","13","0","13","0","13","0","13","0","13","199","90","113","64","595","218","1500000US245101401001","Block Group 1, Census Tract 1401, Baltimore city, Maryland"
"1268","478","435","137","11","21","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","377","129","47","41","833","472","1500000US245101401002","Block Group 2, Census Tract 1401, Baltimore city, Maryland"
"517","205","40","47","0","13","0","13","7","12","0","13","0","13","11","21","0","13","12","21","0","13","0","13","0","13","0","13","0","13","0","13","9","16","1","12","477","186","1500000US245101401003","Block Group 3, Census Tract 1401, Baltimore city, Maryland"
"1343","360","297","168","22","34","8","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","5","9","0","13","35","41","119","81","108","118","1046","299","1500000US245101401004","Block Group 4, Census Tract 1401, Baltimore city, Maryland"
"716","427","173","239","0","13","0","13","55","80","0","13","54","79","0","13","0","13","54","79","0","13","0","13","0","13","0","13","0","13","0","13","0","13","10","16","543","374","1500000US245101402001","Block Group 1, Census Tract 1402, Baltimore city, Maryland"
"575","316","95","112","90","106","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","5","13","0","13","480","258","1500000US245101402002","Block Group 2, Census Tract 1402, Baltimore city, Maryland"
"1455","660","164","164","0","13","18","34","42","64","0","13","0","13","43","64","0","13","0","13","18","34","0","13","0","13","0","13","0","13","0","13","43","61","0","13","1291","600","1500000US245101402003","Block Group 3, Census Tract 1402, Baltimore city, Maryland"
"394","137","19","20","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","12","19","0","13","7","10","375","138","1500000US245101403001","Block Group 1, Census Tract 1403, Baltimore city, Maryland"
"263","161","127","94","32","39","0","13","0","13","30","34","0","13","0","13","13","17","0","13","0","13","0","13","11","15","0","13","0","13","27","31","14","17","0","13","136","89","1500000US245101403002","Block Group 2, Census Tract 1403, Baltimore city, Maryland"
"536","205","84","100","0","13","0","13","0","13","0","13","0","13","0","13","0","13","39","65","0","13","3","7","0","13","0","13","0","13","3","7","39","40","0","13","452","151","1500000US245101403003","Block Group 3, Census Tract 1403, Baltimore city, Maryland"
"528","222","66","54","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","30","42","14","21","0","13","0","13","22","26","0","13","462","195","1500000US245101403004","Block Group 4, Census Tract 1403, Baltimore city, Maryland"
"589","248","169","119","30","43","0","13","0","13","0","13","0","13","39","55","0","13","30","42","0","13","18","24","0","13","0","13","7","14","0","13","36","43","9","16","420","190","1500000US245101501001","Block Group 1, Census Tract 1501, Baltimore city, Maryland"
"547","272","20","32","0","13","0","13","20","32","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","527","258","1500000US245101501002","Block Group 2, Census Tract 1501, Baltimore city, Maryland"
"722","212","149","118","0","13","33","39","0","13","0","13","0","13","22","36","10","16","0","13","32","38","0","13","0","13","9","15","0","13","0","13","43","60","0","13","573","171","1500000US245101501003","Block Group 3, Census Tract 1501, Baltimore city, Maryland"
"744","317","59","83","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","29","41","0","13","0","13","30","42","0","13","0","13","685","307","1500000US245101502001","Block Group 1, Census Tract 1502, Baltimore city, Maryland"
"1082","649","50","60","0","13","15","23","0","13","35","57","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","1032","637","1500000US245101502002","Block Group 2, Census Tract 1502, Baltimore city, Maryland"
"625","311","138","95","12","18","34","53","0","13","34","41","16","26","0","13","16","25","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","26","36","487","232","1500000US245101502003","Block Group 3, Census Tract 1502, Baltimore city, Maryland"
"495","172","66","49","0","13","0","13","0","13","17","22","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","49","43","0","13","0","13","0","13","429","141","1500000US245101503001","Block Group 1, Census Tract 1503, Baltimore city, Maryland"
"626","233","171","98","0","13","7","12","24","36","0","13","6","9","0","13","16","17","6","9","0","13","0","13","0","13","0","13","0","13","33","38","79","76","0","13","455","164","1500000US245101503002","Block Group 2, Census Tract 1503, Baltimore city, Maryland"
"405","170","41","31","0","13","0","13","0","13","0","13","0","13","0","13","20","29","0","13","6","9","0","13","8","12","0","13","0","13","0","13","7","10","0","13","364","151","1500000US245101503003","Block Group 3, Census Tract 1503, Baltimore city, Maryland"
"788","329","213","200","29","46","0","13","31","49","0","13","25","40","0","13","0","13","0","13","0","13","0","13","43","52","30","48","0","13","26","42","29","47","0","13","575","233","1500000US245101504001","Block Group 1, Census Tract 1504, Baltimore city, Maryland"
"947","372","173","132","25","40","11","17","0","13","0","13","0","13","0","13","31","51","0","13","12","20","0","13","0","13","0","13","0","13","30","49","64","103","0","13","774","300","1500000US245101504002","Block Group 2, Census Tract 1504, Baltimore city, Maryland"
"2040","635","804","230","0","13","0","13","25","40","26","41","0","13","0","13","9","15","11","17","0","13","0","13","0","13","0","13","0","13","45","50","645","196","43","50","1236","548","1500000US245101504003","Block Group 3, Census Tract 1504, Baltimore city, Maryland"
"576","209","64","48","6","9","0","13","0","13","0","13","7","14","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","51","45","0","13","512","181","1500000US245101505001","Block Group 1, Census Tract 1505, Baltimore city, Maryland"
"681","155","183","134","0","13","0","13","0","13","0","13","16","24","0","13","17","24","0","13","17","24","0","13","16","24","19","29","0","13","31","38","67","58","0","13","498","105","1500000US245101505002","Block Group 2, Census Tract 1505, Baltimore city, Maryland"
"480","218","82","74","0","13","0","13","25","31","25","31","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","24","37","8","15","398","181","1500000US245101506001","Block Group 1, Census Tract 1506, Baltimore city, Maryland"
"459","269","113","119","0","13","11","23","0","13","12","22","11","23","0","13","0","13","19","29","12","22","19","29","0","13","0","13","11","22","0","13","18","34","0","13","346","238","1500000US245101506002","Block Group 2, Census Tract 1506, Baltimore city, Maryland"
"845","381","332","290","45","66","0","13","0","13","35","53","0","13","9","18","0","13","60","95","13","25","0","13","9","19","0","13","0","13","16","24","129","159","16","32","513","218","1500000US245101506003","Block Group 3, Census Tract 1506, Baltimore city, Maryland"
"946","650","155","185","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","31","45","0","13","0","13","124","179","0","13","791","484","1500000US245101506004","Block Group 4, Census Tract 1506, Baltimore city, Maryland"
"1251","609","258","160","0","13","27","42","0","13","22","29","0","13","0","13","45","50","0","13","37","58","0","13","18","20","10","16","8","14","39","65","52","32","0","13","993","532","1500000US245101507011","Block Group 1, Census Tract 1507.01, Baltimore city, Maryland"
"603","190","63","77","0","13","6","9","0","13","0","13","4","9","0","13","0","13","0","13","0","13","19","31","0","13","0","13","12","21","0","13","22","36","0","13","540","157","1500000US245101507012","Block Group 2, Census Tract 1507.01, Baltimore city, Maryland"
"792","194","42","36","0","13","0","13","0","13","0","13","0","13","9","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","26","31","7","10","750","192","1500000US245101507021","Block Group 1, Census Tract 1507.02, Baltimore city, Maryland"
"888","223","199","117","0","13","8","12","32","34","0","13","0","13","5","9","28","43","17","28","6","9","0","13","17","25","20","24","0","13","14","21","7","11","45","44","689","186","1500000US245101507022","Block Group 2, Census Tract 1507.02, Baltimore city, Maryland"
"613","196","110","109","0","13","34","55","0","13","0","13","0","13","0","13","0","13","0","13","14","21","0","13","13","20","0","13","0","13","6","10","43","50","0","13","503","162","1500000US245101508001","Block Group 1, Census Tract 1508, Baltimore city, Maryland"
"1583","800","236","145","0","13","0","13","0","13","0","13","0","13","55","56","0","13","0","13","49","61","18","28","53","63","0","13","0","13","0","13","61","66","0","13","1347","676","1500000US245101508002","Block Group 2, Census Tract 1508, Baltimore city, Maryland"
"540","270","180","155","0","13","50","61","0","13","15","24","0","13","14","22","35","54","14","22","15","25","0","13","28","42","0","13","0","13","0","13","0","13","9","16","360","178","1500000US245101508003","Block Group 3, Census Tract 1508, Baltimore city, Maryland"
"752","321","70","93","0","13","0","13","0","13","0","13","0","13","30","48","2","7","29","48","2","4","0","13","2","5","1","3","2","4","2","4","0","13","0","13","682","275","1500000US245101508004","Block Group 4, Census Tract 1508, Baltimore city, Maryland"
"644","298","41","44","22","35","0","13","9","16","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","10","16","0","13","0","13","0","13","603","269","1500000US245101508005","Block Group 5, Census Tract 1508, Baltimore city, Maryland"
"690","347","180","174","0","13","54","65","0","13","20","27","0","13","0","13","63","72","0","13","0","13","0","13","0","13","16","24","0","13","16","24","11","18","0","13","510","212","1500000US245101509001","Block Group 1, Census Tract 1509, Baltimore city, Maryland"
"1229","522","364","201","80","84","0","13","0","13","35","46","50","75","30","45","24","38","71","93","0","13","0","13","0","13","0","13","0","13","4","11","38","57","32","42","865","378","1500000US245101509002","Block Group 2, Census Tract 1509, Baltimore city, Maryland"
